Country,Subject Descriptor,2015,2016,2017,2018,2019,2020,Estimates Start After
Sweden,"Inflation, average consumer prices",99.996,101.133,103.021,105.118,106.928,107.632,2021
Sweden,Volume of imports of goods and services,5.031,4.803,4.464,4.146,2.387,-5.32,2021
Sweden,Volume of exports of goods and services,4.995,1.919,4.155,4.253,6.634,-4.82,2021
Sweden,Unemployment rate,7.592,7.117,6.858,6.508,6.95,8.533,2021
Sweden,Population,9.851,9.995,10.12,10.23,10.328,10.379,2021
Sweden,General government revenue,48.393,49.783,49.654,49.595,48.62,48.62,2020
Sweden,General government total expenditure,48.38,48.748,48.231,48.777,48.056,51.44,2020
Sweden,General government net lending/borrowing,0.012,1.035,1.423,0.818,0.564,-2.819,2020
Sweden,General government gross debt,43.739,42.255,40.73,38.908,34.894,39.628,2020
Sweden,Current account balance,3.314,2.39,2.951,2.715,5.497,6.073,2021
Switzerland,"Gross domestic product, constant prices",1.634,1.987,1.656,2.94,1.243,-2.515,2021
Switzerland,"Gross domestic product, current prices",702.163,695.402,704.71,736.025,732.472,751.743,2021
Switzerland,"Gross domestic product, deflator",100,99.43,99.049,99.801,99.687,99.168,2021
Switzerland,"Gross domestic product per capita, constant prices","68,859.04","69,476.77","69,846.97","71,358.12","71,729.12","69,429.21",2020
Switzerland,Total investment,24.745,24.708,24.998,24.734,25.208,28.525,2021
Switzerland,Gross national savings,34.19,32.711,31.258,30.815,30.638,31.342,2021
Switzerland,"Inflation, average consumer prices",99.763,99.33,99.861,100.794,101.158,100.422,2021
Switzerland,Volume of imports of goods and services,4.577,5.258,-0.768,0.599,-0.21,-4.392,2021
Switzerland,Volume of exports of goods and services,3.971,6.57,-0.123,3.315,-0.764,-6.438,2021
Switzerland,Unemployment rate,3.178,3.323,3.088,2.547,2.306,3.143,2021
Switzerland,Population,8.238,8.327,8.42,8.484,8.545,8.606,2020
Switzerland,General government revenue,32.631,32.317,33.131,32.561,32.806,33.661,2019
Switzerland,General government total expenditure,32.091,32.081,32.015,31.289,31.484,36.481,2019
Switzerland,General government net lending/borrowing,0.539,0.236,1.115,1.272,1.323,-2.821,2019
Switzerland,General government gross debt,41.658,40.484,41.208,39.237,39.796,42.383,2019
Switzerland,Current account balance,9.444,8.003,6.26,6.08,5.43,2.817,2021
Taiwan Province of China,"Gross domestic product, constant prices",1.466,2.165,3.311,2.787,3.064,3.359,2021
Taiwan Province of China,"Gross domestic product, current prices",534.515,543.081,590.733,609.198,611.396,669.25,2021
Taiwan Province of China,"Gross domestic product, deflator",99.254,100,99.155,98.568,98.415,99.698,2021
Taiwan Province of China,"Gross domestic product per capita, constant prices","46,106.21","47,008.92","48,500.85","49,815.03","51,310.48","53,128.31",2021
Taiwan Province of China,Total investment,21.731,21.632,20.971,22.236,23.8,24.193,2021
Taiwan Province of China,Gross national savings,36.564,36.112,36.103,35.133,35.756,39.93,2021
Taiwan Province of China,"Inflation, average consumer prices",98.983,100,101.087,102.607,103.167,102.98,2021
Taiwan Province of China,Volume of imports of goods and services,-0.746,-5.347,3.186,1.537,2.273,-3.265,2021
Taiwan Province of China,Volume of exports of goods and services,-2.129,-4.869,6.311,0.471,2.068,0.75,2021
Taiwan Province of China,Unemployment rate,3.78,3.92,3.76,3.71,3.73,3.85,2021
Taiwan Province of China,Population,23.492,23.54,23.571,23.589,23.603,23.561,2021
Taiwan Province of China,General government revenue,15.61,15.328,15.31,15.503,15.505,15.335,2020
Taiwan Province of China,General government total expenditure,17.393,17.521,17.332,17.369,17.281,18.258,2020
Taiwan Province of China,General government net lending/borrowing,-1.782,-2.193,-2.022,-1.866,-1.776,-2.922,2020
Taiwan Province of China,General government gross debt,35.941,35.364,34.514,33.915,32.726,32.598,2020
Taiwan Province of China,Current account balance,13.614,13.121,14.063,11.629,10.658,14.188,2021
Thailand,"Gross domestic product, constant prices",3.134,3.435,4.178,4.223,2.152,-6.195,2020
Thailand,"Gross domestic product, current prices",401.142,413.497,456.523,506.547,544.027,500.293,2020
Thailand,"Gross domestic product, deflator",144.343,148.148,150.963,153.119,154.646,152.772,2020
Thailand,"Gross domestic product per capita, constant prices","16,285.39","16,782.10","17,422.95","18,101.52","18,438.65","17,253.07",2020
Thailand,Total investment,22.356,21.105,22.934,25.22,23.806,23.662,2020
Thailand,Gross national savings,29.274,31.611,32.562,30.831,30.799,27.895,2020
Thailand,"Inflation, average consumer prices",97.418,97.601,98.25,99.297,99.998,99.151,2021
Thailand,Volume of imports of goods and services,0.004,-0.992,6.227,8.274,-5.167,-14.139,2021
Thailand,Volume of exports of goods and services,1.25,2.696,5.181,3.351,-2.954,-19.682,2021
Thailand,Unemployment rate,0.9,1,1.2,1.1,1,2,2020
Thailand,Population,68.715,68.971,69.21,69.428,69.626,69.8,2020
Thailand,General government revenue,22.315,21.919,21.097,21.416,21.005,20.652,2020
Thailand,General government total expenditure,22.182,21.35,21.522,21.352,21.82,25.365,2020
Thailand,General government net lending/borrowing,0.132,0.569,-0.425,0.064,-0.815,-4.713,2020
Thailand,General government gross debt,42.559,41.745,41.778,41.941,41.058,49.752,2020
Thailand,Current account balance,6.918,10.505,9.628,5.611,6.993,4.233,2020
Tunisia,"Gross domestic product, constant prices",0.968,1.117,2.238,2.547,1.512,-9.34,2020
Tunisia,"Gross domestic product, current prices",45.779,44.36,42.167,42.687,41.772,42.502,2020
Tunisia,"Gross domestic product, deflator",100,104.935,109.882,118.679,126.838,136.422,2020
Tunisia,"Gross domestic product per capita, constant prices","11,021.17","11,017.68","11,138.35","11,297.63","11,347.71","10,184.11",2019
Tunisia,Total investment,21.739,20.475,21.295,22.964,19.62,12.323,2020
Tunisia,Gross national savings,12.595,11.7,11.619,12.554,11.783,6.426,2020
Tunisia,"Inflation, average consumer prices",100,103.629,109.131,117.106,124.977,132.02,2021
Tunisia,Volume of imports of goods and services,-2.564,5.155,3.422,0.954,-8.566,-15.005,2021
Tunisia,Volume of exports of goods and services,-2.818,2.021,3.209,3.473,-5.056,-10.958,2021
Tunisia,Unemployment rate,15.39,15.544,15.513,15.53,14.889,17.4,2020
Tunisia,Population,11.274,11.403,11.532,11.659,11.783,11.903,2019
Tunisia,General government revenue,22.496,21.344,23.117,24.419,26.012,25.471,2021
Tunisia,General government total expenditure,27.444,27.213,28.725,28.685,29.626,34.526,2021
Tunisia,General government net lending/borrowing,-4.949,-5.869,-5.607,-4.265,-3.614,-9.055,2021
Tunisia,General government gross debt,55.183,60.454,69.126,74.779,68.972,82.877,2021
Tunisia,Current account balance,-9.144,-8.775,-9.676,-10.41,-7.837,-5.897,2020
Turkey,"Gross domestic product, constant prices",6.084,3.323,7.502,2.98,0.89,1.794,2021
Turkey,"Gross domestic product, current prices",864.071,869.28,858.932,779.694,760.516,719.919,2021
Turkey,"Gross domestic product, deflator",153.095,165.543,183.723,213.993,243.651,279.776,2021
Turkey,"Gross domestic product per capita, constant prices","26,095.08","26,599.44","28,242.49","28,660.97","28,515.69","28,867.79",2021
Turkey,Total investment,28.199,28.02,30.694,29.377,25.049,31.886,2021
Turkey,Gross national savings,25.218,24.98,26.006,27.694,26.054,26.796,2021
Turkey,"Inflation, average consumer prices",260.585,280.846,312.144,363.125,418.236,469.591,2021
Turkey,Volume of imports of goods and services,2.522,3.05,8.967,-8.114,-4.018,6.79,2021
Turkey,Volume of exports of goods and services,2.667,-0.874,12.209,9.973,7.373,-14.694,2021
Turkey,Unemployment rate,10.316,10.915,10.918,10.907,13.731,13.147,2021
Turkey,Population,78.741,79.815,80.811,82.004,83.155,83.614,2021
Turkey,General government revenue,31.937,32.505,31.163,30.823,30.919,28.87,2021
Turkey,General government total expenditure,33.196,34.843,33.345,34.558,35.668,33.962,2021
Turkey,General government net lending/borrowing,-1.259,-2.338,-2.183,-3.735,-4.749,-5.091,2021
Turkey,General government gross debt,27.362,27.999,28.027,30.169,32.663,39.518,2021
Turkey,Current account balance,-3.161,-3.11,-4.759,-2.788,0.697,-4.936,2021
Ukraine,"Gross domestic product, constant prices",-9.788,2.417,2.36,3.488,3.199,-3.8,2020
Ukraine,"Gross domestic product, current prices",90.477,93.313,112.114,130.916,153.997,155.3,2020
Ukraine,"Gross domestic product, deflator",85.379,100,122.168,140.9,152.519,167.1,2020
Ukraine,"Gross domestic product per capita, constant prices","11,292.09","11,612.98","11,942.82","12,428.08","12,902.80","12,511.24",2020
Ukraine,Total investment,15.933,21.724,20.749,18.588,14.89,7.515,2020
Ukraine,Gross national savings,17.663,20.23,18.567,15.316,12.158,10.846,2020
Ukraine,"Inflation, average consumer prices","56,303,884.05","64,137,482.21","73,401,082.84","81,436,069.32","87,857,948.11","90,264,859.78",2021
Ukraine,Volume of imports of goods and services,-28.552,8.278,16.548,8.496,7.198,-3.54,2020
Ukraine,Volume of exports of goods and services,-11.558,-3.381,7.86,1.904,6.411,11.448,2020
Ukraine,Unemployment rate,9.143,9.45,9.65,9,8.5,9.15,2021
Ukraine,Population,42.591,42.415,42.217,41.984,41.733,41.403,2020
Ukraine,General government revenue,41.884,38.326,39.291,39.572,39.382,39.968,2021
Ukraine,General government total expenditure,43.043,40.555,41.585,41.722,41.348,45.928,2021
Ukraine,General government net lending/borrowing,-1.16,-2.229,-2.294,-2.15,-1.967,-5.961,2021
Ukraine,General government gross debt,79.503,79.513,71.62,60.424,50.492,61.001,2021
Ukraine,Current account balance,1.73,-1.494,-2.182,-3.272,-2.733,3.33,2020
United Kingdom,"Gross domestic product, constant prices",2.623,2.263,2.134,1.651,1.672,-9.27,2020
United Kingdom,"Gross domestic product, current prices","2,957.23","2,732.96","2,701.27","2,904.51","2,880.36","2,758.87",2020
United Kingdom,"Gross domestic product, deflator",92.626,94.387,96.104,98.025,100,105.091,2020
United Kingdom,"Gross domestic product per capita, constant prices","45,208.37","45,852.77","46,553.49","47,039.99","47,567.99","42,975.53",2019
United Kingdom,Total investment,17.646,17.736,18.189,17.867,18.007,16.693,2020
United Kingdom,Gross national savings,12.481,12.41,14.558,13.99,15.34,14.192,2020
United Kingdom,"Inflation, average consumer prices",100,100.66,103.361,105.922,107.819,108.736,2021
United Kingdom,Volume of imports of goods and services,4.994,3.532,2.923,3.072,2.927,-15.769,2020
United Kingdom,Volume of exports of goods and services,3.765,3.342,5.654,2.777,3.358,-12.961,2020
United Kingdom,Unemployment rate,5.375,4.875,4.425,4.075,3.825,4.525,2020
United Kingdom,Population,65.11,65.648,66.04,66.436,66.797,67.081,2019
United Kingdom,General government revenue,35.486,35.872,36.431,36.279,36.038,36.16,2021
United Kingdom,General government total expenditure,39.993,39.175,38.783,38.439,38.248,48.921,2021
United Kingdom,General government net lending/borrowing,-4.507,-3.303,-2.353,-2.159,-2.209,-12.761,2021
United Kingdom,General government gross debt,86.022,85.832,85.146,84.49,83.85,102.608,2021
United Kingdom,Current account balance,-5.165,-5.326,-3.631,-3.878,-2.668,-2.502,2020
United States,"Gross domestic product, constant prices",2.707,1.668,2.255,2.919,2.289,-3.405,2021
United States,"Gross domestic product, current prices","18,206.03","18,695.10","19,479.63","20,527.15","21,372.60","20,893.75",2021
United States,"Gross domestic product, deflator",104.691,105.74,107.747,110.321,112.294,113.647,2021
United States,"Gross domestic product per capita, constant prices","58,385.72","58,937.87","59,885.71","61,305.19","62,417.55","59,803.38",2021
United States,Total investment,21.201,20.567,20.79,21.145,21.365,21.152,2021
United States,Gross national savings,20.156,18.907,19.486,19.611,19.446,19.158,2021
United States,"Inflation, average consumer prices",237.002,240.005,245.121,251.099,255.647,258.838,2021
United States,Volume of imports of goods and services,5.187,1.451,4.445,4.099,1.15,-8.933,2021
United States,Volume of exports of goods and services,0.271,0.407,4.077,2.812,-0.067,-13.561,2021
United States,Unemployment rate,5.275,4.875,4.358,3.892,3.675,8.092,2021
United States,Population,320.926,323.221,325.28,327.023,328.547,331.234,2021
United States,General government revenue,31.673,31.249,30.835,30.137,30.08,30.804,2020
United States,General government total expenditure,35.205,35.585,35.461,35.575,35.808,45.296,2020
United States,General government net lending/borrowing,-3.532,-4.336,-4.626,-5.439,-5.728,-14.492,2020
United States,General government gross debt,105.142,107.165,106.204,107.476,108.8,134.238,2020
United States,Current account balance,-2.246,-2.127,-1.857,-2.135,-2.209,-2.949,2020
Uruguay,"Gross domestic product, constant prices",0.371,1.69,1.628,0.478,0.35,-6.115,2020
Uruguay,"Gross domestic product, current prices",57.874,57.237,64.234,64.515,61.231,53.561,2020
Uruguay,"Gross domestic product, deflator",93.157,100,104.987,112.443,122.026,135.485,2020
Uruguay,"Gross domestic product per capita, constant prices","22,069.82","22,357.80","22,637.31","22,662.60","22,660.77","21,200.62",2015
Uruguay,Total investment,19.469,17.455,15.829,14.953,14.639,17.423,2020
Uruguay,Gross national savings,19.215,18.283,15.841,14.54,16.24,16.585,2020
Uruguay,"Inflation, average consumer prices",146.058,160.138,170.095,183.033,197.46,216.725,2021
Uruguay,Volume of imports of goods and services,-8.122,-10.259,3.896,-0.845,-3.228,-12.71,2020
Uruguay,Volume of exports of goods and services,-7.755,-6.097,3.528,-0.753,-2.036,-19.065,2020
Uruguay,Unemployment rate,7.525,7.867,7.925,8.367,8.925,10.35,2021
Uruguay,Population,3.467,3.48,3.493,3.506,3.519,3.531,2015
Uruguay,General government revenue,26.607,27.101,27.544,28.82,28.312,28.124,2021
Uruguay,General government total expenditure,28.472,29.773,30.051,30.691,31.07,32.793,2021
Uruguay,General government net lending/borrowing,-1.865,-2.672,-2.507,-1.871,-2.758,-4.668,2021
Uruguay,General government gross debt,58.152,56.78,56.52,58.567,60.456,68.143,2021
Uruguay,Current account balance,-0.254,0.829,0.012,-0.413,1.601,-0.839,2020
Uzbekistan,"Gross domestic product, constant prices",7.219,5.932,4.395,5.355,5.71,1.886,2021
Uzbekistan,"Gross domestic product, current prices",85.662,85.658,61.018,52.618,59.907,59.893,2021
Uzbekistan,"Gross domestic product, deflator",46.125,50.244,59.822,75.964,89.569,100,2021
Uzbekistan,"Gross domestic product per capita, constant prices","6,458.15","6,721.48","6,897.81","7,147.86","7,419.93","7,415.02",2021
Uzbekistan,Total investment,24.698,24.094,29.526,42.351,40.522,38.674,2021
Uzbekistan,Gross national savings,25.744,24.343,31.948,35.522,34.904,33.652,2021
Uzbekistan,"Inflation, average consumer prices",166.288,180.96,206.07,242.182,277.361,313.051,2021
Uzbekistan,Volume of imports of goods and services,11.322,-1.307,3.634,39.622,15.958,-12.844,2021
Uzbekistan,Volume of exports of goods and services,2.12,4.349,14.776,11.76,16.188,-20.029,2021
Uzbekistan,Unemployment rate,5.153,5.163,5.83,9.347,8.976,10.531,2021
Uzbekistan,Population,31.023,31.575,32.121,32.657,33.256,33.905,2021
Uzbekistan,General government revenue,24.325,24.072,23.557,26.958,27.88,26.356,2021
Uzbekistan,General government total expenditure,24.567,23.304,22.352,24.933,27.285,28.873,2021
Uzbekistan,General government net lending/borrowing,-0.242,0.769,1.204,2.024,0.595,-2.517,2021
Uzbekistan,General government gross debt,6.724,8.192,19.274,19.714,28.36,37.601,2021
Uzbekistan,Current account balance,1.046,0.249,2.422,-6.829,-5.619,-5.021,2021
Vietnam,"Gross domestic product, constant prices",6.987,6.69,6.94,7.197,7.15,2.944,2020
Vietnam,"Gross domestic product, current prices",236.795,252.146,277.071,303.091,327.873,342.941,2020
Vietnam,"Gross domestic product, deflator",140.427,142.982,149.22,154.316,157.193,159.726,2020
Vietnam,"Gross domestic product per capita, constant prices","8,133.27","8,585.48","9,085.61","9,637.22","10,131.71","10,331.25",2019
Vietnam,Total investment,31.825,31.6,31.94,31.888,31.802,32.11,2020
Vietnam,Gross national savings,30.944,31.829,31.327,33.775,35.497,36.485,2020
Vietnam,"Inflation, average consumer prices",241.605,248.051,256.785,265.875,273.311,282.118,2020
Vietnam,Volume of imports of goods and services,18.363,12.863,18.392,8.813,6.944,2.655,2020
Vietnam,Volume of exports of goods and services,14.065,11.026,17.235,10.892,6.715,3.569,2020
Vietnam,Unemployment rate,2.33,2.3,2.24,2.19,2.17,3.3,2020
Vietnam,Population,91.713,92.695,93.672,94.666,96.484,97.406,2019
Vietnam,General government revenue,19.19,19.067,19.565,19.547,19.648,18.535,2020
Vietnam,General government total expenditure,24.174,22.231,21.529,20.573,20.05,22.444,2020
Vietnam,General government net lending/borrowing,-4.983,-3.164,-1.964,-1.026,-0.402,-3.909,2020
Vietnam,General government gross debt,46.116,47.548,46.32,43.712,41.292,41.668,2020
Vietnam,Current account balance,-0.861,0.248,-0.596,1.903,3.711,4.391,2020
